text,urls,metadata,label
Your microsoft monthly statement is ready. View it at https://www.amazon.com/track/35213,"[""https://www.amazon.com/track/35213""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-06-01 02:00:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
You are eligible for a tax refund. Provide your details here: http://stripe-secure.ga/login/47125,"[""http://stripe-secure.ga/login/47125""]","{""from"": ""security@walmart-alert.ga"", ""subject"": ""URGENT: Bankofamerica notice"", ""timestamp"": ""2025-02-18 15:52:00"", ""received_spf"": ""none"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 5}",1
Payment received: Thank you for your payment to Dhl.,"[""https://www.dhl.net/track/20706""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-02-25 18:08:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Congratulations! You won a prize. Claim at http://apple-secure.ga/login/2424,"[""http://apple-secure.ga/login/2424""]","{""from"": ""security@microsoft-alert.tk"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-06-13 02:37:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 9}",1
Delivery notification: Your package is out for delivery. Track: https://www.netflix.com/track/78811,"[""https://www.netflix.com/track/78811""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-02-07 23:06:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://goo.gl/44569,"[""http://goo.gl/44569""]","{""from"": ""security@walmart-alert.xyz"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-08-06 06:28:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 7}",1
Reminder: Your appointment with Amazon is scheduled at 12:00 PM.,"[""https://www.microsoft.net/track/7592""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-06-27 18:00:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Payment received: Thank you for your payment to Microsoft.,"[""https://www.netflix.org/track/45723""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-06-27 03:24:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.amazon.org/track/46465,"[""https://www.amazon.org/track/46465""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-10-30 18:29:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Dhl — read more at https://www.stripe.in/track/78396,"[""https://www.stripe.in/track/78396""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-07-21 08:52:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
You are eligible for a tax refund. Provide your details here: http://netflix-secure.tk/login/13997,"[""http://netflix-secure.tk/login/13997""]","{""from"": ""security@google-alert.ga"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-08-24 15:23:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 10}",1
You are eligible for a tax refund. Provide your details here: http://stripe-secure.cf/login/25040,"[""http://stripe-secure.cf/login/25040""]","{""from"": ""security@bankofamerica-alert.xyz"", ""subject"": ""URGENT: Bankofamerica notice"", ""timestamp"": ""2025-09-15 00:26:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 3}",1
Payment received: Thank you for your payment to Apple.,"[""https://www.walmart.com/track/73277""]","{""from"": ""noreply@google.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-05-25 12:07:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Congratulations! You won a prize. Claim at http://ow.ly/74250,"[""http://ow.ly/74250""]","{""from"": ""security@paypal-alert.ga"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-04-04 03:19:00"", ""received_spf"": ""neutral"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 2}",1
Your netflix monthly statement is ready. View it at https://www.google.net/track/95429,"[""https://www.google.net/track/95429""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-02-26 20:21:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Your google monthly statement is ready. View it at https://www.stripe.com/track/78501,"[""https://www.stripe.com/track/78501""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-05-06 03:21:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
URGENT: Your microsoft account has been suspended. Verify immediately: http://google-secure.cf/login/40522,"[""http://google-secure.cf/login/40522""]","{""from"": ""security@amazon-alert.tk"", ""subject"": ""URGENT: Microsoft notice"", ""timestamp"": ""2025-09-19 08:15:00"", ""received_spf"": ""fail"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 10}",1
URGENT: Your stripe account has been suspended. Verify immediately: http://google-secure.ga/login/88058,"[""http://google-secure.ga/login/88058""]","{""from"": ""security@stripe-alert.cf"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-11-21 19:33:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 4}",1
Your microsoft monthly statement is ready. View it at https://www.microsoft.in/track/55784,"[""https://www.microsoft.in/track/55784""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-05-14 17:46:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your dhl monthly statement is ready. View it at https://www.dhl.co/track/96325,"[""https://www.dhl.co/track/96325""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-03-04 20:16:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Newsletter: Latest updates from Dhl — read more at https://www.microsoft.co/track/98540,"[""https://www.microsoft.co/track/98540""]","{""from"": ""noreply@apple.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-05-03 12:08:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Reminder: Your appointment with Paypal is scheduled at 04:00 PM.,"[""https://www.paypal.com/track/90772""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-08-22 13:02:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Your dhl monthly statement is ready. View it at https://www.microsoft.net/track/96373,"[""https://www.microsoft.net/track/96373""]","{""from"": ""noreply@google.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-08-27 04:17:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Apple.,"[""https://www.bankofamerica.in/track/14614""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-09-10 09:08:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
URGENT: Your dhl account has been suspended. Verify immediately: http://walmart-secure.gq/login/21033,"[""http://walmart-secure.gq/login/21033""]","{""from"": ""security@paypal-alert.xyz"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-09-29 15:37:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 8}",1
You are eligible for a tax refund. Provide your details here: http://dhl-secure.gq/login/67149,"[""http://dhl-secure.gq/login/67149""]","{""from"": ""security@google-alert.ga"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-04-02 20:54:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 8}",1
Newsletter: Latest updates from Amazon — read more at https://www.bankofamerica.org/track/39101,"[""https://www.bankofamerica.org/track/39101""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-11-16 18:13:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Reminder: Your appointment with Apple is scheduled at 08:00 AM.,"[""https://www.fedex.co/track/63340""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-12-29 11:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Walmart — read more at https://www.fedex.net/track/58262,"[""https://www.fedex.net/track/58262""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-07-10 04:06:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your stripe monthly statement is ready. View it at https://www.paypal.org/track/51227,"[""https://www.paypal.org/track/51227""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-11-13 20:19:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Walmart — read more at https://www.microsoft.org/track/11460,"[""https://www.microsoft.org/track/11460""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-01-30 09:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
URGENT: Your amazon account has been suspended. Verify immediately: http://stripe-secure.ga/login/96886,"[""http://stripe-secure.ga/login/96886""]","{""from"": ""security@microsoft-alert.tk"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-02-04 16:23:00"", ""received_spf"": ""neutral"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 6}",1
URGENT: Your amazon account has been suspended. Verify immediately: http://apple-secure.ga/login/53724,"[""http://apple-secure.ga/login/53724""]","{""from"": ""security@fedex-alert.gq"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-09-28 06:07:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 7}",1
Congratulations! You won a prize. Claim at http://bit.ly/98960,"[""http://bit.ly/98960""]","{""from"": ""security@paypal-alert.gq"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-09-13 00:19:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 4}",1
Your bankofamerica monthly statement is ready. View it at https://www.amazon.org/track/93896,"[""https://www.amazon.org/track/93896""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-10-18 22:01:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Fedex — read more at https://www.amazon.org/track/13147,"[""https://www.amazon.org/track/13147""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-05-11 08:21:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Congratulations! You won a prize. Claim at http://netflix-secure.ml/login/70574,"[""http://netflix-secure.ml/login/70574""]","{""from"": ""security@paypal-alert.ga"", ""subject"": ""URGENT: Paypal notice"", ""timestamp"": ""2025-03-07 08:40:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 6}",1
Your walmart monthly statement is ready. View it at https://www.paypal.in/track/38667,"[""https://www.paypal.in/track/38667""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-06-26 03:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your netflix monthly statement is ready. View it at https://www.microsoft.org/track/17761,"[""https://www.microsoft.org/track/17761""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-12-14 09:19:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
You are eligible for a tax refund. Provide your details here: http://dhl-secure.tk/login/42912,"[""http://dhl-secure.tk/login/42912""]","{""from"": ""security@microsoft-alert.cf"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-04-07 13:19:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 5}",1
Payment received: Thank you for your payment to Microsoft.,"[""https://www.microsoft.co/track/95512""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-08-14 17:26:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your payment could not be processed. Click http://paypal-secure.ga/login/3758 to update your billing info.,"[""http://paypal-secure.ga/login/3758""]","{""from"": ""security@dhl-alert.ga"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-09-02 20:11:00"", ""received_spf"": ""fail"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 4}",1
Delivery notification: Your package is out for delivery. Track: https://www.paypal.net/track/38948,"[""https://www.paypal.net/track/38948""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-06-20 08:18:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Your payment could not be processed. Click http://ow.ly/20375 to update your billing info.,"[""http://ow.ly/20375""]","{""from"": ""security@apple-alert.tk"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-07-10 10:45:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 5}",1
Payment received: Thank you for your payment to Dhl.,"[""https://www.apple.org/track/15737""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-01-13 09:57:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://ow.ly/52549,"[""http://ow.ly/52549""]","{""from"": ""security@apple-alert.ml"", ""subject"": ""URGENT: Walmart notice"", ""timestamp"": ""2025-09-11 00:57:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 3}",1
Reminder: Your appointment with Microsoft is scheduled at 12:00 PM.,"[""https://www.bankofamerica.com/track/57262""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-07-31 15:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Newsletter: Latest updates from Dhl — read more at https://www.bankofamerica.org/track/18985,"[""https://www.bankofamerica.org/track/18985""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-12-31 13:59:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Paypal.,"[""https://www.google.org/track/98612""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-05-15 00:13:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your payment could not be processed. Click http://t.co/77140 to update your billing info.,"[""http://t.co/77140""]","{""from"": ""security@walmart-alert.gq"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-02-02 07:28:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 8}",1
Newsletter: Latest updates from Fedex — read more at https://www.walmart.com/track/54376,"[""https://www.walmart.com/track/54376""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-11-28 11:46:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Dhl.,"[""https://www.microsoft.com/track/71900""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-06-12 11:48:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://walmart-secure.ml/login/6493,"[""http://walmart-secure.ml/login/6493""]","{""from"": ""security@apple-alert.ml"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-02-10 04:35:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 8}",1
Delivery notification: Your package is out for delivery. Track: https://www.stripe.net/track/63255,"[""https://www.stripe.net/track/63255""]","{""from"": ""noreply@apple.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-03-06 06:55:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Fedex — read more at https://www.fedex.in/track/66288,"[""https://www.fedex.in/track/66288""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-09-16 13:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Stripe — read more at https://www.microsoft.com/track/32677,"[""https://www.microsoft.com/track/32677""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-09-10 05:11:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your walmart monthly statement is ready. View it at https://www.amazon.co/track/38850,"[""https://www.amazon.co/track/38850""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-11-06 23:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Reminder: Your appointment with Bankofamerica is scheduled at 11:00 AM.,"[""https://www.walmart.com/track/15118""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-12-12 23:56:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Congratulations! You won a prize. Claim at http://netflix-secure.xyz/login/86391,"[""http://netflix-secure.xyz/login/86391""]","{""from"": ""security@amazon-alert.xyz"", ""subject"": ""URGENT: Google notice"", ""timestamp"": ""2025-03-30 16:12:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 8}",1
Delivery notification: Your package is out for delivery. Track: https://www.google.in/track/48037,"[""https://www.google.in/track/48037""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-08-25 09:48:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Apple.,"[""https://www.microsoft.net/track/38848""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-05-13 02:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
URGENT: Your microsoft account has been suspended. Verify immediately: http://google-secure.cf/login/51860,"[""http://google-secure.cf/login/51860""]","{""from"": ""security@fedex-alert.xyz"", ""subject"": ""URGENT: Microsoft notice"", ""timestamp"": ""2025-01-04 04:53:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 8}",1
Newsletter: Latest updates from Fedex — read more at https://www.paypal.in/track/46081,"[""https://www.paypal.in/track/46081""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-04-23 17:40:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Amazon.,"[""https://www.amazon.org/track/91067""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-09-30 05:07:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Newsletter: Latest updates from Paypal — read more at https://www.apple.co/track/26744,"[""https://www.apple.co/track/26744""]","{""from"": ""noreply@google.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-02-23 23:13:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
URGENT: Your fedex account has been suspended. Verify immediately: http://t.co/28822,"[""http://t.co/28822""]","{""from"": ""security@netflix-alert.gq"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-06-22 23:53:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 5}",1
Delivery notification: Your package is out for delivery. Track: https://www.apple.org/track/82538,"[""https://www.apple.org/track/82538""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-04-13 12:25:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://fedex-secure.ga/login/83744,"[""http://fedex-secure.ga/login/83744""]","{""from"": ""security@dhl-alert.tk"", ""subject"": ""URGENT: Walmart notice"", ""timestamp"": ""2025-01-28 21:59:00"", ""received_spf"": ""none"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 8}",1
Your paypal monthly statement is ready. View it at https://www.bankofamerica.org/track/87386,"[""https://www.bankofamerica.org/track/87386""]","{""from"": ""noreply@google.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-09-30 15:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your paypal monthly statement is ready. View it at https://www.paypal.com/track/54951,"[""https://www.paypal.com/track/54951""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-01-31 22:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Walmart.,"[""https://www.paypal.net/track/23794""]","{""from"": ""noreply@google.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-08-22 15:13:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Fedex — read more at https://www.amazon.in/track/78051,"[""https://www.amazon.in/track/78051""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-10-15 20:40:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Payment received: Thank you for your payment to Microsoft.,"[""https://www.dhl.com/track/32892""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-04-14 11:07:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
URGENT: Your apple account has been suspended. Verify immediately: http://amazon-secure.gq/login/8268,"[""http://amazon-secure.gq/login/8268""]","{""from"": ""security@microsoft-alert.tk"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-11-19 19:24:00"", ""received_spf"": ""softfail"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 3}",1
Payment received: Thank you for your payment to Google.,"[""https://www.walmart.org/track/64442""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-07-01 23:04:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Reminder: Your appointment with Bankofamerica is scheduled at 10:00 AM.,"[""https://www.apple.org/track/18890""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-03-23 00:24:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your payment could not be processed. Click http://fedex-secure.ml/login/28021 to update your billing info.,"[""http://fedex-secure.ml/login/28021""]","{""from"": ""security@walmart-alert.xyz"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-10-05 10:07:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 4}",1
Payment received: Thank you for your payment to Microsoft.,"[""https://www.fedex.in/track/49094""]","{""from"": ""noreply@google.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-09-17 02:56:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Stripe — read more at https://www.bankofamerica.org/track/11752,"[""https://www.bankofamerica.org/track/11752""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-05-17 11:05:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Congratulations! You won a prize. Claim at http://stripe-secure.ml/login/69449,"[""http://stripe-secure.ml/login/69449""]","{""from"": ""security@stripe-alert.ml"", ""subject"": ""URGENT: Google notice"", ""timestamp"": ""2025-02-24 14:09:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 6}",1
Your stripe monthly statement is ready. View it at https://www.fedex.in/track/8448,"[""https://www.fedex.in/track/8448""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-02-08 05:18:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Dhl.,"[""https://www.fedex.com/track/59436""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-09-10 23:15:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Newsletter: Latest updates from Paypal — read more at https://www.amazon.com/track/15193,"[""https://www.amazon.com/track/15193""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-05-22 17:55:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
